
1.9578,0.7971,0.59136,0
2.7277,1.015,0.5104,0
2.1762,0.33491,0.36271,0
0.38856,-2.9436,-2.8623,0
0.38021,-2.8877,-2.7901,0
2.9051,-0.097475,-0.45339,0
1.8483,-1.1875,-1.3483,0
1.5968,-0.60816,-0.57196,0
3.3739,0.33987,-0.051813,0
1.1686,0.81996,0.96794,0
2.1414,0.76687,0.56024,0
2.4361,-1.1491,-1.8195,0
2.8558,0.091593,-0.27188,0
1.1082,-1.1546,-0.8333,0
2.373,-0.9379,-1.2971,0
4.8689,3.0638,2.4707,0
0.42073,-1.0093,-0.45789,0
2.453,0.41,0.48376,0
1.7602,-0.34156,-0.10278,0
1.1367,-1.8434,-1.8612,0
1.1316,-1.4891,-1.5015,0
2.5197,-0.47012,-0.68917,0
4.4171,3.1889,2.542,0
1.1714,-1.3578,-0.92779,0
2.5647,1.3094,1.5097,0
1.4164,0.30126,0.55302,0
4.0632,3.3414,2.8786,0
2.5685,0.65265,0.61864,0
1.8561,-0.57976,-0.71406,0
2.647,-0.21456,-0.4854,0
1.9942,0.088814,-0.0019451,0
3.1557,2.1595,1.9955,0
1.8063,-0.50756,-0.27493,0
0.82945,-1.5418,-1.1476,0
2.2572,0.80622,1.0174,0
3.6294,2.6496,2.1744,0
0.75095,-2.6411,-2.4384,0
1.747,-0.1413,-0.25614,0
3.0489,1.4143,1.2658,0
-0.0042556,-2.5223,-2.0168,0
2.6528,1.5034,1.6766,0
2.786,0.6468,0.64939,0
2.2228,-0.40097,-0.3937,0
1.196,-0.73967,-0.63139,0
1.9926,0.36274,0.31065,0
2.0973,-0.059332,-0.4927,0
2.9762,1.8126,1.5697,0
2.6926,-0.39766,-0.97639,0
1.6344,-1.3067,-1.1329,0
3.6909,-0.45846,-0.92023,0
1.9469,0.35792,0.43904,0
1.1517,-1.8169,-1.7776,0
1.5424,-0.75262,-0.64187,0
2.8962,1.889,2.0757,0
2.2038,0.28525,0.5019,0
2.9278,0.75505,0.42232,0
2.0723,-0.5993,-0.65264,0
4.5958,2.9142,2.0899,0
0.26138,-1.5947,-1.0736,0
1.5658,-1.7455,-1.6288,0
1.9121,-0.16053,0.026513,0
2.0932,0.74398,0.49294,0
3.5199,0.67176,0.30734,0
2.2291,0.81537,0.65217,0
1.8801,0.40868,0.41943,0
2.0716,-0.62729,-0.56438,0
2.7844,-0.27676,-0.52052,0
1.2804,-0.51166,-0.34424,0
2.4706,1.2168,1.2923,0
0.3664,-1.4883,-0.75641,0
1.9178,0.51813,0.47946,0
1.0169,-2.1327,-2.2648,0
1.3185,-0.34413,-0.36462,0
2.2949,-0.11567,-0.41112,0
0.82563,-1.8601,-1.7678,0
0.96769,-2.4938,-2.2757,0
0.41772,-1.0055,-0.95634,0
-0.32615,-2.6441,-2.0561,0
1.8418,0.62183,0.59033,0
3.2137,2.6748,2.7332,0
1.8101,-1.1467,-1.3604,0
1.7558,0.22732,0.33671,0
0.9074,-1.3187,-1.2514,0
3.6527,2.7181,2.2865,0
1.7397,0.5836,0.68322,0
3.3507,2.2807,1.9969,0
2.3778,-0.20842,-0.46163,0
1.7254,-0.43105,-0.16256,0
3.1296,1.5662,1.4366,0
3.0255,3.7811,4.1617,0
1.8837,0.85219,0.9255,0
3.3527,3.4957,3.5823,0
3.8593,2.5616,1.7704,0
1.9315,0.089209,0.24452,0
1.7331,0.17604,0.35795,0
2.4224,0.07918,-0.13161,0
2.3672,1.4433,1.5946,0
2.8429,0.88196,0.84595,0
1.7332,-1.4298,-1.283,0
2.7464,1.5978,1.5798,0
